input,target,lang,plural,subj,obj,verb
de leraar zoekt de kind,de leraar heeft de kind gezocht,nl,False,leraar,kind,zoekt
de leraars zoeken de kinderen,de leraars heeft de kinderen gezocht,nl,True,leraar,kind,zoekt
de leraar helpt de kind,de leraar heeft de kind geholpen,nl,False,leraar,kind,helpt
de leraars helpen de kinderen,de leraars heeft de kinderen geholpen,nl,True,leraar,kind,helpt
de leraar volgt de kind,de leraar heeft de kind gevolgd,nl,False,leraar,kind,volgt
de leraars volgen de kinderen,de leraars heeft de kinderen gevolgd,nl,True,leraar,kind,volgt
de leraar slaat de kind,de leraar heeft de kind geslagen,nl,False,leraar,kind,slaat
de leraars slaan de kinderen,de leraars heeft de kinderen geslagen,nl,True,leraar,kind,slaat
de leraar zoent de kind,de leraar heeft de kind gezoend,nl,False,leraar,kind,zoent
de leraars zoenen de kinderen,de leraars heeft de kinderen gezoend,nl,True,leraar,kind,zoent
de leraar jaagt de kind,de leraar heeft de kind gejaagd,nl,False,leraar,kind,jaagt
de leraars jagen de kinderen,de leraars heeft de kinderen gejaagd,nl,True,leraar,kind,jaagt
de leraar observeert de kind,de leraar heeft de kind geobserveerd,nl,False,leraar,kind,observeert
de leraars observeren de kinderen,de leraars heeft de kinderen geobserveerd,nl,True,leraar,kind,observeert
de leraar verzorgt de kind,de leraar heeft de kind verzorgd,nl,False,leraar,kind,verzorgt
de leraars verzorgen de kinderen,de leraars heeft de kinderen verzorgd,nl,True,leraar,kind,verzorgt
de leraar achtervolgt de kind,de leraar heeft de kind achtervolgd,nl,False,leraar,kind,achtervolgt
de leraars achtervolgen de kinderen,de leraars heeft de kinderen achtervolgd,nl,True,leraar,kind,achtervolgt
de leraar valt de kind,de leraar heeft de kind aangevallen,nl,False,leraar,kind,valt
de leraars vallen de kinderen,de leraars heeft de kinderen aangevallen,nl,True,leraar,kind,valt
de leraar redt de kind,de leraar heeft de kind gered,nl,False,leraar,kind,redt
de leraars redden de kinderen,de leraars heeft de kinderen gered,nl,True,leraar,kind,redt
de leraar troost de kind,de leraar heeft de kind getroost,nl,False,leraar,kind,troost
de leraars troosten de kinderen,de leraars heeft de kinderen getroost,nl,True,leraar,kind,troost
de leraar duwt de kind,de leraar heeft de kind geduwd,nl,False,leraar,kind,duwt
de leraars duwen de kinderen,de leraars heeft de kinderen geduwd,nl,True,leraar,kind,duwt
de leraar eet de dokter,de leraar heeft de dokter gegeten,nl,False,leraar,dokter,eet
de leraars eten de dokters,de leraars heeft de dokters gegeten,nl,True,leraar,dokter,eet
de leraar ziet de dokter,de leraar heeft de dokter gezien,nl,False,leraar,dokter,ziet
de leraars zien de dokters,de leraars heeft de dokters gezien,nl,True,leraar,dokter,ziet
de leraar mag de dokter,de leraar heeft de dokter gemogen,nl,False,leraar,dokter,mag
de leraars mogen de dokters,de leraars heeft de dokters gemogen,nl,True,leraar,dokter,mag
de leraar zoekt de dokter,de leraar heeft de dokter gezocht,nl,False,leraar,dokter,zoekt
de leraars zoeken de dokters,de leraars heeft de dokters gezocht,nl,True,leraar,dokter,zoekt
de leraar helpt de dokter,de leraar heeft de dokter geholpen,nl,False,leraar,dokter,helpt
de leraars helpen de dokters,de leraars heeft de dokters geholpen,nl,True,leraar,dokter,helpt
de leraar volgt de dokter,de leraar heeft de dokter gevolgd,nl,False,leraar,dokter,volgt
de leraars volgen de dokters,de leraars heeft de dokters gevolgd,nl,True,leraar,dokter,volgt
de leraar slaat de dokter,de leraar heeft de dokter geslagen,nl,False,leraar,dokter,slaat
de leraars slaan de dokters,de leraars heeft de dokters geslagen,nl,True,leraar,dokter,slaat
de leraar zoent de dokter,de leraar heeft de dokter gezoend,nl,False,leraar,dokter,zoent
de leraars zoenen de dokters,de leraars heeft de dokters gezoend,nl,True,leraar,dokter,zoent
de leraar jaagt de dokter,de leraar heeft de dokter gejaagd,nl,False,leraar,dokter,jaagt
de leraars jagen de dokters,de leraars heeft de dokters gejaagd,nl,True,leraar,dokter,jaagt
de leraar observeert de dokter,de leraar heeft de dokter geobserveerd,nl,False,leraar,dokter,observeert
de leraars observeren de dokters,de leraars heeft de dokters geobserveerd,nl,True,leraar,dokter,observeert
de leraar verzorgt de dokter,de leraar heeft de dokter verzorgd,nl,False,leraar,dokter,verzorgt
de leraars verzorgen de dokters,de leraars heeft de dokters verzorgd,nl,True,leraar,dokter,verzorgt
de leraar achtervolgt de dokter,de leraar heeft de dokter achtervolgd,nl,False,leraar,dokter,achtervolgt
de leraars achtervolgen de dokters,de leraars heeft de dokters achtervolgd,nl,True,leraar,dokter,achtervolgt
de leraar valt de dokter,de leraar heeft de dokter aangevallen,nl,False,leraar,dokter,valt
de leraars vallen de dokters,de leraars heeft de dokters aangevallen,nl,True,leraar,dokter,valt
de leraar redt de dokter,de leraar heeft de dokter gered,nl,False,leraar,dokter,redt
de leraars redden de dokters,de leraars heeft de dokters gered,nl,True,leraar,dokter,redt
de leraar troost de dokter,de leraar heeft de dokter getroost,nl,False,leraar,dokter,troost
de leraars troosten de dokters,de leraars heeft de dokters getroost,nl,True,leraar,dokter,troost
de leraar duwt de dokter,de leraar heeft de dokter geduwd,nl,False,leraar,dokter,duwt
de leraars duwen de dokters,de leraars heeft de dokters geduwd,nl,True,leraar,dokter,duwt
de leraar eet de meisje,de leraar heeft de meisje gegeten,nl,False,leraar,meisje,eet
de leraars eten de meisjes,de leraars heeft de meisjes gegeten,nl,True,leraar,meisje,eet
de leraar ziet de meisje,de leraar heeft de meisje gezien,nl,False,leraar,meisje,ziet
de leraars zien de meisjes,de leraars heeft de meisjes gezien,nl,True,leraar,meisje,ziet
de leraar mag de meisje,de leraar heeft de meisje gemogen,nl,False,leraar,meisje,mag
de leraars mogen de meisjes,de leraars heeft de meisjes gemogen,nl,True,leraar,meisje,mag
de leraar zoekt de meisje,de leraar heeft de meisje gezocht,nl,False,leraar,meisje,zoekt
de leraars zoeken de meisjes,de leraars heeft de meisjes gezocht,nl,True,leraar,meisje,zoekt
de leraar helpt de meisje,de leraar heeft de meisje geholpen,nl,False,leraar,meisje,helpt
de leraars helpen de meisjes,de leraars heeft de meisjes geholpen,nl,True,leraar,meisje,helpt
de leraar volgt de meisje,de leraar heeft de meisje gevolgd,nl,False,leraar,meisje,volgt
de leraars volgen de meisjes,de leraars heeft de meisjes gevolgd,nl,True,leraar,meisje,volgt
de leraar slaat de meisje,de leraar heeft de meisje geslagen,nl,False,leraar,meisje,slaat
de leraars slaan de meisjes,de leraars heeft de meisjes geslagen,nl,True,leraar,meisje,slaat
de leraar zoent de meisje,de leraar heeft de meisje gezoend,nl,False,leraar,meisje,zoent
de leraars zoenen de meisjes,de leraars heeft de meisjes gezoend,nl,True,leraar,meisje,zoent
de leraar jaagt de meisje,de leraar heeft de meisje gejaagd,nl,False,leraar,meisje,jaagt
de leraars jagen de meisjes,de leraars heeft de meisjes gejaagd,nl,True,leraar,meisje,jaagt
de leraar observeert de meisje,de leraar heeft de meisje geobserveerd,nl,False,leraar,meisje,observeert
de leraars observeren de meisjes,de leraars heeft de meisjes geobserveerd,nl,True,leraar,meisje,observeert
de leraar verzorgt de meisje,de leraar heeft de meisje verzorgd,nl,False,leraar,meisje,verzorgt
de leraars verzorgen de meisjes,de leraars heeft de meisjes verzorgd,nl,True,leraar,meisje,verzorgt
de leraar achtervolgt de meisje,de leraar heeft de meisje achtervolgd,nl,False,leraar,meisje,achtervolgt
de leraars achtervolgen de meisjes,de leraars heeft de meisjes achtervolgd,nl,True,leraar,meisje,achtervolgt
de leraar valt de meisje,de leraar heeft de meisje aangevallen,nl,False,leraar,meisje,valt
de leraars vallen de meisjes,de leraars heeft de meisjes aangevallen,nl,True,leraar,meisje,valt
de leraar redt de meisje,de leraar heeft de meisje gered,nl,False,leraar,meisje,redt
de leraars redden de meisjes,de leraars heeft de meisjes gered,nl,True,leraar,meisje,redt
de leraar troost de meisje,de leraar heeft de meisje getroost,nl,False,leraar,meisje,troost
de leraars troosten de meisjes,de leraars heeft de meisjes getroost,nl,True,leraar,meisje,troost
de leraar duwt de meisje,de leraar heeft de meisje geduwd,nl,False,leraar,meisje,duwt
de leraars duwen de meisjes,de leraars heeft de meisjes geduwd,nl,True,leraar,meisje,duwt
de leraar eet de jongen,de leraar heeft de jongen gegeten,nl,False,leraar,jongen,eet
de leraars eten de jongens,de leraars heeft de jongens gegeten,nl,True,leraar,jongen,eet
de leraar ziet de jongen,de leraar heeft de jongen gezien,nl,False,leraar,jongen,ziet
de leraars zien de jongens,de leraars heeft de jongens gezien,nl,True,leraar,jongen,ziet
de leraar mag de jongen,de leraar heeft de jongen gemogen,nl,False,leraar,jongen,mag
de leraars mogen de jongens,de leraars heeft de jongens gemogen,nl,True,leraar,jongen,mag
de leraar zoekt de jongen,de leraar heeft de jongen gezocht,nl,False,leraar,jongen,zoekt
de leraars zoeken de jongens,de leraars heeft de jongens gezocht,nl,True,leraar,jongen,zoekt
de leraar helpt de jongen,de leraar heeft de jongen geholpen,nl,False,leraar,jongen,helpt
de leraars helpen de jongens,de leraars heeft de jongens geholpen,nl,True,leraar,jongen,helpt
de leraar volgt de jongen,de leraar heeft de jongen gevolgd,nl,False,leraar,jongen,volgt
de leraars volgen de jongens,de leraars heeft de jongens gevolgd,nl,True,leraar,jongen,volgt
de leraar slaat de jongen,de leraar heeft de jongen geslagen,nl,False,leraar,jongen,slaat
de leraars slaan de jongens,de leraars heeft de jongens geslagen,nl,True,leraar,jongen,slaat
de leraar zoent de jongen,de leraar heeft de jongen gezoend,nl,False,leraar,jongen,zoent
de leraars zoenen de jongens,de leraars heeft de jongens gezoend,nl,True,leraar,jongen,zoent
de leraar jaagt de jongen,de leraar heeft de jongen gejaagd,nl,False,leraar,jongen,jaagt
de leraars jagen de jongens,de leraars heeft de jongens gejaagd,nl,True,leraar,jongen,jaagt
de leraar observeert de jongen,de leraar heeft de jongen geobserveerd,nl,False,leraar,jongen,observeert
de leraars observeren de jongens,de leraars heeft de jongens geobserveerd,nl,True,leraar,jongen,observeert
de leraar verzorgt de jongen,de leraar heeft de jongen verzorgd,nl,False,leraar,jongen,verzorgt
de leraars verzorgen de jongens,de leraars heeft de jongens verzorgd,nl,True,leraar,jongen,verzorgt
de leraar achtervolgt de jongen,de leraar heeft de jongen achtervolgd,nl,False,leraar,jongen,achtervolgt
de leraars achtervolgen de jongens,de leraars heeft de jongens achtervolgd,nl,True,leraar,jongen,achtervolgt
de leraar valt de jongen,de leraar heeft de jongen aangevallen,nl,False,leraar,jongen,valt
de leraars vallen de jongens,de leraars heeft de jongens aangevallen,nl,True,leraar,jongen,valt
de leraar redt de jongen,de leraar heeft de jongen gered,nl,False,leraar,jongen,redt
de leraars redden de jongens,de leraars heeft de jongens gered,nl,True,leraar,jongen,redt
de leraar troost de jongen,de leraar heeft de jongen getroost,nl,False,leraar,jongen,troost
de leraars troosten de jongens,de leraars heeft de jongens getroost,nl,True,leraar,jongen,troost
de leraar duwt de jongen,de leraar heeft de jongen geduwd,nl,False,leraar,jongen,duwt
de leraars duwen de jongens,de leraars heeft de jongens geduwd,nl,True,leraar,jongen,duwt
de leraar eet de vrouw,de leraar heeft de vrouw gegeten,nl,False,leraar,vrouw,eet
de leraars eten de vrouwen,de leraars heeft de vrouwen gegeten,nl,True,leraar,vrouw,eet
de leraar ziet de vrouw,de leraar heeft de vrouw gezien,nl,False,leraar,vrouw,ziet
de leraars zien de vrouwen,de leraars heeft de vrouwen gezien,nl,True,leraar,vrouw,ziet
de leraar mag de vrouw,de leraar heeft de vrouw gemogen,nl,False,leraar,vrouw,mag
de leraars mogen de vrouwen,de leraars heeft de vrouwen gemogen,nl,True,leraar,vrouw,mag
de leraar zoekt de vrouw,de leraar heeft de vrouw gezocht,nl,False,leraar,vrouw,zoekt
de leraars zoeken de vrouwen,de leraars heeft de vrouwen gezocht,nl,True,leraar,vrouw,zoekt
de leraar helpt de vrouw,de leraar heeft de vrouw geholpen,nl,False,leraar,vrouw,helpt
de leraars helpen de vrouwen,de leraars heeft de vrouwen geholpen,nl,True,leraar,vrouw,helpt
de leraar volgt de vrouw,de leraar heeft de vrouw gevolgd,nl,False,leraar,vrouw,volgt
de leraars volgen de vrouwen,de leraars heeft de vrouwen gevolgd,nl,True,leraar,vrouw,volgt
de leraar slaat de vrouw,de leraar heeft de vrouw geslagen,nl,False,leraar,vrouw,slaat
de leraars slaan de vrouwen,de leraars heeft de vrouwen geslagen,nl,True,leraar,vrouw,slaat
de leraar zoent de vrouw,de leraar heeft de vrouw gezoend,nl,False,leraar,vrouw,zoent
de leraars zoenen de vrouwen,de leraars heeft de vrouwen gezoend,nl,True,leraar,vrouw,zoent
de leraar jaagt de vrouw,de leraar heeft de vrouw gejaagd,nl,False,leraar,vrouw,jaagt
de leraars jagen de vrouwen,de leraars heeft de vrouwen gejaagd,nl,True,leraar,vrouw,jaagt
de leraar observeert de vrouw,de leraar heeft de vrouw geobserveerd,nl,False,leraar,vrouw,observeert
de leraars observeren de vrouwen,de leraars heeft de vrouwen geobserveerd,nl,True,leraar,vrouw,observeert
de leraar verzorgt de vrouw,de leraar heeft de vrouw verzorgd,nl,False,leraar,vrouw,verzorgt
de leraars verzorgen de vrouwen,de leraars heeft de vrouwen verzorgd,nl,True,leraar,vrouw,verzorgt
de leraar achtervolgt de vrouw,de leraar heeft de vrouw achtervolgd,nl,False,leraar,vrouw,achtervolgt
de leraars achtervolgen de vrouwen,de leraars heeft de vrouwen achtervolgd,nl,True,leraar,vrouw,achtervolgt
de leraar valt de vrouw,de leraar heeft de vrouw aangevallen,nl,False,leraar,vrouw,valt
de leraars vallen de vrouwen,de leraars heeft de vrouwen aangevallen,nl,True,leraar,vrouw,valt
de leraar redt de vrouw,de leraar heeft de vrouw gered,nl,False,leraar,vrouw,redt
de leraars redden de vrouwen,de leraars heeft de vrouwen gered,nl,True,leraar,vrouw,redt
de leraar troost de vrouw,de leraar heeft de vrouw getroost,nl,False,leraar,vrouw,troost
de leraars troosten de vrouwen,de leraars heeft de vrouwen getroost,nl,True,leraar,vrouw,troost
de leraar duwt de vrouw,de leraar heeft de vrouw geduwd,nl,False,leraar,vrouw,duwt
de leraars duwen de vrouwen,de leraars heeft de vrouwen geduwd,nl,True,leraar,vrouw,duwt
de leraar eet de man,de leraar heeft de man gegeten,nl,False,leraar,man,eet
de leraars eten de mannen,de leraars heeft de mannen gegeten,nl,True,leraar,man,eet
de leraar ziet de man,de leraar heeft de man gezien,nl,False,leraar,man,ziet
de leraars zien de mannen,de leraars heeft de mannen gezien,nl,True,leraar,man,ziet
de leraar mag de man,de leraar heeft de man gemogen,nl,False,leraar,man,mag
de leraars mogen de mannen,de leraars heeft de mannen gemogen,nl,True,leraar,man,mag
de leraar zoekt de man,de leraar heeft de man gezocht,nl,False,leraar,man,zoekt
de leraars zoeken de mannen,de leraars heeft de mannen gezocht,nl,True,leraar,man,zoekt
de leraar helpt de man,de leraar heeft de man geholpen,nl,False,leraar,man,helpt
de leraars helpen de mannen,de leraars heeft de mannen geholpen,nl,True,leraar,man,helpt
de leraar volgt de man,de leraar heeft de man gevolgd,nl,False,leraar,man,volgt
de leraars volgen de mannen,de leraars heeft de mannen gevolgd,nl,True,leraar,man,volgt
de leraar slaat de man,de leraar heeft de man geslagen,nl,False,leraar,man,slaat
de leraars slaan de mannen,de leraars heeft de mannen geslagen,nl,True,leraar,man,slaat
de leraar zoent de man,de leraar heeft de man gezoend,nl,False,leraar,man,zoent
de leraars zoenen de mannen,de leraars heeft de mannen gezoend,nl,True,leraar,man,zoent
de leraar jaagt de man,de leraar heeft de man gejaagd,nl,False,leraar,man,jaagt
de leraars jagen de mannen,de leraars heeft de mannen gejaagd,nl,True,leraar,man,jaagt
de leraar observeert de man,de leraar heeft de man geobserveerd,nl,False,leraar,man,observeert
de leraars observeren de mannen,de leraars heeft de mannen geobserveerd,nl,True,leraar,man,observeert
de leraar verzorgt de man,de leraar heeft de man verzorgd,nl,False,leraar,man,verzorgt
de leraars verzorgen de mannen,de leraars heeft de mannen verzorgd,nl,True,leraar,man,verzorgt
de leraar achtervolgt de man,de leraar heeft de man achtervolgd,nl,False,leraar,man,achtervolgt
de leraars achtervolgen de mannen,de leraars heeft de mannen achtervolgd,nl,True,leraar,man,achtervolgt
de leraar valt de man,de leraar heeft de man aangevallen,nl,False,leraar,man,valt
de leraars vallen de mannen,de leraars heeft de mannen aangevallen,nl,True,leraar,man,valt
de leraar redt de man,de leraar heeft de man gered,nl,False,leraar,man,redt
de leraars redden de mannen,de leraars heeft de mannen gered,nl,True,leraar,man,redt
de leraar troost de man,de leraar heeft de man getroost,nl,False,leraar,man,troost
de leraars troosten de mannen,de leraars heeft de mannen getroost,nl,True,leraar,man,troost
de leraar duwt de man,de leraar heeft de man geduwd,nl,False,leraar,man,duwt
de leraars duwen de mannen,de leraars heeft de mannen geduwd,nl,True,leraar,man,duwt
de leraar eet de vriend,de leraar heeft de vriend gegeten,nl,False,leraar,vriend,eet
de leraars eten de vrienden,de leraars heeft de vrienden gegeten,nl,True,leraar,vriend,eet
de leraar ziet de vriend,de leraar heeft de vriend gezien,nl,False,leraar,vriend,ziet
de leraars zien de vrienden,de leraars heeft de vrienden gezien,nl,True,leraar,vriend,ziet
de leraar mag de vriend,de leraar heeft de vriend gemogen,nl,False,leraar,vriend,mag
de leraars mogen de vrienden,de leraars heeft de vrienden gemogen,nl,True,leraar,vriend,mag
de leraar zoekt de vriend,de leraar heeft de vriend gezocht,nl,False,leraar,vriend,zoekt
de leraars zoeken de vrienden,de leraars heeft de vrienden gezocht,nl,True,leraar,vriend,zoekt
de leraar helpt de vriend,de leraar heeft de vriend geholpen,nl,False,leraar,vriend,helpt
de leraars helpen de vrienden,de leraars heeft de vrienden geholpen,nl,True,leraar,vriend,helpt
de leraar volgt de vriend,de leraar heeft de vriend gevolgd,nl,False,leraar,vriend,volgt
de leraars volgen de vrienden,de leraars heeft de vrienden gevolgd,nl,True,leraar,vriend,volgt
de leraar slaat de vriend,de leraar heeft de vriend geslagen,nl,False,leraar,vriend,slaat
de leraars slaan de vrienden,de leraars heeft de vrienden geslagen,nl,True,leraar,vriend,slaat
de leraar zoent de vriend,de leraar heeft de vriend gezoend,nl,False,leraar,vriend,zoent
de leraars zoenen de vrienden,de leraars heeft de vrienden gezoend,nl,True,leraar,vriend,zoent
de leraar jaagt de vriend,de leraar heeft de vriend gejaagd,nl,False,leraar,vriend,jaagt
de leraars jagen de vrienden,de leraars heeft de vrienden gejaagd,nl,True,leraar,vriend,jaagt
de leraar observeert de vriend,de leraar heeft de vriend geobserveerd,nl,False,leraar,vriend,observeert
de leraars observeren de vrienden,de leraars heeft de vrienden geobserveerd,nl,True,leraar,vriend,observeert
de leraar verzorgt de vriend,de leraar heeft de vriend verzorgd,nl,False,leraar,vriend,verzorgt
de leraars verzorgen de vrienden,de leraars heeft de vrienden verzorgd,nl,True,leraar,vriend,verzorgt
de leraar achtervolgt de vriend,de leraar heeft de vriend achtervolgd,nl,False,leraar,vriend,achtervolgt
de leraars achtervolgen de vrienden,de leraars heeft de vrienden achtervolgd,nl,True,leraar,vriend,achtervolgt
de leraar valt de vriend,de leraar heeft de vriend aangevallen,nl,False,leraar,vriend,valt
de leraars vallen de vrienden,de leraars heeft de vrienden aangevallen,nl,True,leraar,vriend,valt
de leraar redt de vriend,de leraar heeft de vriend gered,nl,False,leraar,vriend,redt
de leraars redden de vrienden,de leraars heeft de vrienden gered,nl,True,leraar,vriend,redt
de leraar troost de vriend,de leraar heeft de vriend getroost,nl,False,leraar,vriend,troost
de leraars troosten de vrienden,de leraars heeft de vrienden getroost,nl,True,leraar,vriend,troost
de leraar duwt de vriend,de leraar heeft de vriend geduwd,nl,False,leraar,vriend,duwt
de leraars duwen de vrienden,de leraars heeft de vrienden geduwd,nl,True,leraar,vriend,duwt
de leraar eet de vijand,de leraar heeft de vijand gegeten,nl,False,leraar,vijand,eet
de leraars eten de vijanden,de leraars heeft de vijanden gegeten,nl,True,leraar,vijand,eet
de leraar ziet de vijand,de leraar heeft de vijand gezien,nl,False,leraar,vijand,ziet
de leraars zien de vijanden,de leraars heeft de vijanden gezien,nl,True,leraar,vijand,ziet
de leraar mag de vijand,de leraar heeft de vijand gemogen,nl,False,leraar,vijand,mag
de leraars mogen de vijanden,de leraars heeft de vijanden gemogen,nl,True,leraar,vijand,mag
de leraar zoekt de vijand,de leraar heeft de vijand gezocht,nl,False,leraar,vijand,zoekt
de leraars zoeken de vijanden,de leraars heeft de vijanden gezocht,nl,True,leraar,vijand,zoekt
de leraar helpt de vijand,de leraar heeft de vijand geholpen,nl,False,leraar,vijand,helpt
de leraars helpen de vijanden,de leraars heeft de vijanden geholpen,nl,True,leraar,vijand,helpt
de leraar volgt de vijand,de leraar heeft de vijand gevolgd,nl,False,leraar,vijand,volgt
de leraars volgen de vijanden,de leraars heeft de vijanden gevolgd,nl,True,leraar,vijand,volgt
de leraar slaat de vijand,de leraar heeft de vijand geslagen,nl,False,leraar,vijand,slaat
de leraars slaan de vijanden,de leraars heeft de vijanden geslagen,nl,True,leraar,vijand,slaat
de leraar zoent de vijand,de leraar heeft de vijand gezoend,nl,False,leraar,vijand,zoent
de leraars zoenen de vijanden,de leraars heeft de vijanden gezoend,nl,True,leraar,vijand,zoent
de leraar jaagt de vijand,de leraar heeft de vijand gejaagd,nl,False,leraar,vijand,jaagt
de leraars jagen de vijanden,de leraars heeft de vijanden gejaagd,nl,True,leraar,vijand,jaagt
de leraar observeert de vijand,de leraar heeft de vijand geobserveerd,nl,False,leraar,vijand,observeert
de leraars observeren de vijanden,de leraars heeft de vijanden geobserveerd,nl,True,leraar,vijand,observeert
de leraar verzorgt de vijand,de leraar heeft de vijand verzorgd,nl,False,leraar,vijand,verzorgt
de leraars verzorgen de vijanden,de leraars heeft de vijanden verzorgd,nl,True,leraar,vijand,verzorgt
de leraar achtervolgt de vijand,de leraar heeft de vijand achtervolgd,nl,False,leraar,vijand,achtervolgt
de leraars achtervolgen de vijanden,de leraars heeft de vijanden achtervolgd,nl,True,leraar,vijand,achtervolgt
de leraar valt de vijand,de leraar heeft de vijand aangevallen,nl,False,leraar,vijand,valt
de leraars vallen de vijanden,de leraars heeft de vijanden aangevallen,nl,True,leraar,vijand,valt
de leraar redt de vijand,de leraar heeft de vijand gered,nl,False,leraar,vijand,redt
de leraars redden de vijanden,de leraars heeft de vijanden gered,nl,True,leraar,vijand,redt
de leraar troost de vijand,de leraar heeft de vijand getroost,nl,False,leraar,vijand,troost
de leraars troosten de vijanden,de leraars heeft de vijanden getroost,nl,True,leraar,vijand,troost
de leraar duwt de vijand,de leraar heeft de vijand geduwd,nl,False,leraar,vijand,duwt
de leraars duwen de vijanden,de leraars heeft de vijanden geduwd,nl,True,leraar,vijand,duwt
de vriend eet de hond,de vriend heeft de hond gegeten,nl,False,vriend,hond,eet
de vrienden eten de honden,de vrienden heeft de honden gegeten,nl,True,vriend,hond,eet
de vriend mag de hond,de vriend heeft de hond gemogen,nl,False,vriend,hond,mag
de vrienden mogen de honden,de vrienden heeft de honden gemogen,nl,True,vriend,hond,mag
de vriend zoekt de hond,de vriend heeft de hond gezocht,nl,False,vriend,hond,zoekt
de vrienden zoeken de honden,de vrienden heeft de honden gezocht,nl,True,vriend,hond,zoekt
de vriend helpt de hond,de vriend heeft de hond geholpen,nl,False,vriend,hond,helpt
de vrienden helpen de honden,de vrienden heeft de honden geholpen,nl,True,vriend,hond,helpt
de vriend volgt de hond,de vriend heeft de hond gevolgd,nl,False,vriend,hond,volgt
de vrienden volgen de honden,de vrienden heeft de honden gevolgd,nl,True,vriend,hond,volgt
de vriend slaat de hond,de vriend heeft de hond geslagen,nl,False,vriend,hond,slaat
de vrienden slaan de honden,de vrienden heeft de honden geslagen,nl,True,vriend,hond,slaat
de vriend draagt de hond,de vriend heeft de hond gedragen,nl,False,vriend,hond,draagt
de vrienden dragen de honden,de vrienden heeft de honden gedragen,nl,True,vriend,hond,draagt
de vriend zoent de hond,de vriend heeft de hond gezoend,nl,False,vriend,hond,zoent
de vrienden zoenen de honden,de vrienden heeft de honden gezoend,nl,True,vriend,hond,zoent
de vriend jaagt de hond,de vriend heeft de hond gejaagd,nl,False,vriend,hond,jaagt
de vrienden jagen de honden,de vrienden heeft de honden gejaagd,nl,True,vriend,hond,jaagt
de vriend observeert de hond,de vriend heeft de hond geobserveerd,nl,False,vriend,hond,observeert
de vrienden observeren de honden,de vrienden heeft de honden geobserveerd,nl,True,vriend,hond,observeert
de vriend verzorgt de hond,de vriend heeft de hond verzorgd,nl,False,vriend,hond,verzorgt
de vrienden verzorgen de honden,de vrienden heeft de honden verzorgd,nl,True,vriend,hond,verzorgt
de vriend achtervolgt de hond,de vriend heeft de hond achtervolgd,nl,False,vriend,hond,achtervolgt
de vrienden achtervolgen de honden,de vrienden heeft de honden achtervolgd,nl,True,vriend,hond,achtervolgt
de vriend redt de hond,de vriend heeft de hond gered,nl,False,vriend,hond,redt
de vrienden redden de honden,de vrienden heeft de honden gered,nl,True,vriend,hond,redt
de vriend troost de hond,de vriend heeft de hond getroost,nl,False,vriend,hond,troost
de vrienden troosten de honden,de vrienden heeft de honden getroost,nl,True,vriend,hond,troost
de vriend duwt de hond,de vriend heeft de hond geduwd,nl,False,vriend,hond,duwt
de vrienden duwen de honden,de vrienden heeft de honden geduwd,nl,True,vriend,hond,duwt
de vriend bekijkt de hond,de vriend heeft de hond bekeken,nl,False,vriend,hond,bekijkt
de vrienden bekijken de honden,de vrienden heeft de honden bekeken,nl,True,vriend,hond,bekijkt
de vriend negeert de hond,de vriend heeft de hond genegeerd,nl,False,vriend,hond,negeert
de vrienden negeren de honden,de vrienden heeft de honden genegeerd,nl,True,vriend,hond,negeert
de vriend eet de leeuw,de vriend heeft de leeuw gegeten,nl,False,vriend,leeuw,eet
de vrienden eten de leeuwen,de vrienden heeft de leeuwen gegeten,nl,True,vriend,leeuw,eet
de vriend mag de leeuw,de vriend heeft de leeuw gemogen,nl,False,vriend,leeuw,mag
de vrienden mogen de leeuwen,de vrienden heeft de leeuwen gemogen,nl,True,vriend,leeuw,mag
de vriend zoekt de leeuw,de vriend heeft de leeuw gezocht,nl,False,vriend,leeuw,zoekt
de vrienden zoeken de leeuwen,de vrienden heeft de leeuwen gezocht,nl,True,vriend,leeuw,zoekt
de vriend helpt de leeuw,de vriend heeft de leeuw geholpen,nl,False,vriend,leeuw,helpt
de vrienden helpen de leeuwen,de vrienden heeft de leeuwen geholpen,nl,True,vriend,leeuw,helpt
de vriend volgt de leeuw,de vriend heeft de leeuw gevolgd,nl,False,vriend,leeuw,volgt
de vrienden volgen de leeuwen,de vrienden heeft de leeuwen gevolgd,nl,True,vriend,leeuw,volgt
de vriend slaat de leeuw,de vriend heeft de leeuw geslagen,nl,False,vriend,leeuw,slaat
de vrienden slaan de leeuwen,de vrienden heeft de leeuwen geslagen,nl,True,vriend,leeuw,slaat
de vriend draagt de leeuw,de vriend heeft de leeuw gedragen,nl,False,vriend,leeuw,draagt
de vrienden dragen de leeuwen,de vrienden heeft de leeuwen gedragen,nl,True,vriend,leeuw,draagt
de vriend zoent de leeuw,de vriend heeft de leeuw gezoend,nl,False,vriend,leeuw,zoent
de vrienden zoenen de leeuwen,de vrienden heeft de leeuwen gezoend,nl,True,vriend,leeuw,zoent
de vriend jaagt de leeuw,de vriend heeft de leeuw gejaagd,nl,False,vriend,leeuw,jaagt
de vrienden jagen de leeuwen,de vrienden heeft de leeuwen gejaagd,nl,True,vriend,leeuw,jaagt
de vriend observeert de leeuw,de vriend heeft de leeuw geobserveerd,nl,False,vriend,leeuw,observeert
de vrienden observeren de leeuwen,de vrienden heeft de leeuwen geobserveerd,nl,True,vriend,leeuw,observeert
